dish_id,name,primary_cuisine,primary_coarse,countries,region,description,ingredients_matched,n_ingredients,has_cdb_match,source
tourtire,Tourtière,Canadian,pastry,"[""Canada"", ""United States""]",Northern America,"Meat pie dish usually made with minced pork, veal or beef and potatoes. There is no one correct filling; the meat depends on what is regionally available. In coastal areas, fish such as salmon is commonly used, whereas pork, beef, rabbit and game are often included inland.","['beef', 'butter', 'chicken', 'egg', 'fish', 'garlic', 'mushroom', 'onion', 'pepper', 'pork', 'potato', 'salmon', 'salt', 'wheat_flour']",14,True,worldcuisines
treacle_tart,Treacle tart,English,pastry,"[""England""]",Northern Europe,"Tart that is prepared using shortcrust pastry, with a thick filling made of golden syrup (also known as light treacle), breadcrumbs, and lemon juice or zest. The tart is normally served hot or warm with a scoop of clotted cream, ordinary cream, ice cream, or custard. Some modern recipes add cream, eggs, or both in order to create a softer filling.","['bread', 'cream', 'egg', 'lemon']",4,True,worldcuisines
vlaai,Vlaai,Dutch,pastry,"[""Netherlands"", ""Belgium"", ""Germany""]",Western Europe,"A dough with filling, usually 26 - 31 centimetres in diameter. It is available in many different varieties of fruit fillings, such as cherry, apricot, strawberry, and plum. Other variations are a crumbled butter and sugar mix and a cooked rice and custard porridge.","['butter', 'rice', 'sugar', 'wheat_flour']",4,False,worldcuisines
walnut_pie,Walnut pie,Global,pastry,"[""Global""]",Global,"A pie prepared with walnuts as a primary ingredient. Whole or chopped walnuts may be used, or both, and toasted walnuts may be used. It may be prepared as a cream pie, and may include maple syrup, molasses, and cinnamon as ingredients.","['butter', 'cream', 'egg', 'salt', 'sugar', 'vanilla', 'walnut', 'wheat_flour']",8,True,worldcuisines
watalappam,Watalappam,Sri Lankan,dessert,"[""Sri Lanka""]",Southern Asia,"A coconut custard pudding made of coconut milk or condensed milk, jaggery, cashew nuts, eggs, various spices, including cardamom, cloves, and nutmeg, and sometimes thick pandan juice or grated vanilla pods.","['cashew', 'coconut', 'coconut_milk', 'egg', 'milk', 'vanilla']",6,False,worldcuisines
whe,Wähe,Swiss,pastry,"[""Switzerland"", ""Germany""]",Western Europe,"This dish consists of a casing (typically made of shortcrust pastry, but sometimes yeast dough or puff pastry) and a topping of a custard enveloping either fruit, Vegetable or cheese.","['cheese', 'wheat_flour']",2,False,worldcuisines
woolton_pie,Woolton pie,British,pastry,"[""United Kingdom""]",Northern Europe,"A pastry dish of Vegetable. The recipe involved dicing and cooking potatoes (or parsnips), cauliflower, carrots and possibly turnip. Other Vegetable were added where available.",[],0,False,worldcuisines
eish_merahrah,Eish merahrah,Egyptian,bread,"[""Egypt""]",Northern Africa,"A flatbread, made with ground fenugreek seeds and maize. A soft dough is made with the maize flour and left to ferment overnight with a sourdough starter, shaped into round loaves, and then allowed to rise or ""proof"" for 30 minutes before being flattened into round disks and baked.","['corn', 'pita', 'wheat_flour']",3,False,worldcuisines
anadama_bread,Anadama bread,American,bread,"[""United States""]",Northern America,"A yeast bread made with wheat flour, cornmeal, molasses and sometimes rye flour.","['bread', 'butter', 'salt', 'wheat_flour']",4,True,worldcuisines
anpan,Anpan,Japanese,roll,"[""Japan""]",Eastern Asia,"Sweet roll most commonly filled with red bean paste. It can also be prepared with other fillings, including white beans, green beans, sesame, and chestnuts.",['sesame_seed'],1,False,worldcuisines
apple_bread,Apple bread,Taiwanese,bread,"[""Taiwan""]",Eastern Asia,"A popular vegetarian snack, commonly enjoyed as a breakfast item or a light snack. The bread is made from a dough enriched with wheat germ and eggs.","['bread', 'egg', 'pineapple', 'salt', 'sugar', 'vanilla', 'vegetable_oil', 'wheat_flour', 'zucchini']",9,True,worldcuisines
baba,Baba,Chinese,bread,"[""China""]",Eastern Asia,"A type of thick, round, heavy bread that is prepared either plain or with various fillings. It can be sweet or savory.","['bread', 'eggplant', 'garlic', 'lemon', 'pepper', 'salt']",6,True,worldcuisines
babka,Babka,Polish,pastry,"[""Poland"", ""Ukraine"", ""Israel""]",Western Asia,"A sweet braided bread prepared with a yeast-leavened dough that is rolled out and spread with a filling such as chocolate, cinnamon, fruit, or cheese, then rolled up and braided before baking.","['bread', 'butter', 'cheese', 'chocolate', 'egg', 'lemon', 'milk', 'salt', 'sugar', 'wheat_flour']",10,True,worldcuisines
bagel,Bagel,Polish,bread,"[""Poland"", ""United States"", ""Canada"", ""Israel""]",Western Asia,"Traditionally made from yeasted wheat dough that is shaped by hand into a torus or ring, briefly boiled in water, and then baked. The result is a dense, chewy, doughy interior with a browned and sometimes crisp exterior. They are often topped with seeds baked on the outer crust—traditional choices include poppy and sesame seeds—or with salt grains.","['bread', 'cheese', 'cream', 'lettuce', 'pepper', 'salt', 'sesame_seed', 'vegetable_oil', 'wheat_flour']",9,True,worldcuisines
baghrir,Baghrir,Algerian,pancake,"[""Algeria"", ""Morocco"", ""Tunisia""]",Northern Africa,"Pancake-like dish that are small, spongy, and made with semolina or flour; when cooked correctly, they are riddled with tiny holes (which soak up whatever sauce they are served with). The most common way to eat them is by dipping them in a honey-butter mixture, but they can also be cut into wedges and served with jam.","['butter', 'honey', 'wheat_flour']",3,False,worldcuisines
baguette,Baguette,French,bread,"[""France""]",Western Europe,"A long, thin type of bread that is commonly made from basic lean dough. It is distinguishable by its length and crisp crust.","['basil', 'bread', 'carrot', 'cucumber', 'fish', 'garlic', 'lime', 'mushroom', 'salt', 'soy_sauce', 'sugar', 'vinegar', 'wheat_flour']",13,True,worldcuisines
bakarkhani,Bakarkhani,Bangladeshi,bread,"[""Bangladesh"", ""India"", ""Pakistan""]",Southern Asia,"A thick, spiced flat-bread that is part of the Mughlai cuisine. It is almost biscuit-like in texture, with a hard crust. The main ingredients are flour, semolina, sugar, molasses soaked in saffron, poppy or nigella seeds, salt, and clarified butter.","['bread', 'butter', 'salt', 'sugar', 'wheat_flour']",5,False,worldcuisines
balep_korkun,Balep korkun,Chinese,bread,"[""China""]",Eastern Asia,"A type of bread that is round, flat and relatively easy to make. The ingredients are barley flour, water and baking powder. It is cooked in a frying pan.","['bread', 'wheat_flour']",2,False,worldcuisines
bammy,Bammy,Jamaican,bread,"[""Jamaica""]",Caribbean,"It is made from bitter cassava. Traditionally, the cassava is grated and placed in a press bag and placed in an outdoor press where heavy stones are loaded on. Once completely drained, but still a bit moist, the cassava is beaten in a mortar then sieved to a fine flour texture. Salt is then added to taste.","['butter', 'egg', 'honey', 'milk', 'parmesan', 'pineapple', 'salt', 'wheat_flour']",8,True,worldcuisines
banana_bread,Banana bread,American,cake,"[""United States""]",Northern America,A type of sweet bread or cake made from mashed bananas. It is often a moist and sweet quick bread but some recipes are yeast raised.,"['banana', 'bread', 'egg', 'vanilla']",4,True,worldcuisines
bara_brith,Bara brith,English,bread,"[""England"", ""Argentina""]",Northern Europe,"The bread is made by mixing flour (either white or self-raising), yeast (if not using self-raising flour), butter, mixed dried fruit (such as raisins, currants and sultanas), mixed spices and an egg. Some recipes favour soaking the dried fruit in tea overnight before the baking. This mixture is then proved to allow fermentation to take place. After an initial period, the air is knocked out of the mixture and it is allowed to prove once more. This period of preparation can take up to two hours, including the resting time for the bread mixture. It is then baked in an oven. It is traditionally served at tea time, alongside tea. It is normally served in slices with butter spread on one side.","['bread', 'butter', 'egg', 'sugar', 'tea', 'wheat_flour']",6,True,worldcuisines
barbari_bread,Barbari bread,Iranian,bread,"[""Iran""]",Southern Asia,"It is one of the thickest flat breads and is commonly topped with sesame or black caraway seeds. A notable characteristic of the bread is its top skin due to the Maillard reaction that occurs during baking. Before baking it is glazed with a mixture of baking soda, flour and water. ","['bread', 'sesame_seed', 'wheat_flour']",3,False,worldcuisines
barmbrack,Barmbrack,Irish,bread,"[""Ireland""]",Northern Europe,"A yeast bread with added sultanas and raisins. An item (often a ring) is placed inside the bread, with the person receiving it considered to be fortunate. It is often served toasted with butter along with a cup of tea.","['bread', 'butter', 'egg', 'sugar', 'tea']",5,True,worldcuisines
barm_cake,Barm cake,English,bread,"[""England""]",Northern Europe,"A soft, round, flattish bread item, traditionally leavened with barm.",['bread'],1,False,worldcuisines
zopf,Zopf,Swiss,bread,"[""Switzerland"", ""Austria"", ""Germany""]",Western Europe,"A type of bread made from white flour, milk, eggs, butter and yeast. It is typically brushed with egg yolk, egg wash, or milk before baking, lending it its golden crust. It is baked in the form of a plait and traditionally eaten on Sunday mornings.","['bread', 'butter', 'egg', 'milk', 'wheat_flour']",5,True,worldcuisines
saj_bread,Saj bread,Middle Eastern,bread,"[""Turkey"",""Saudi Arabia"",""Palestine"",""Cyprus""]",Western Asia,Unleavened flatbread baked on a metal griddle.,['pita'],1,False,worldcuisines
whole_wheat_bread,Whole wheat bread,American,bread,"[""United States"", ""Canada"", ""England""]",Northern Europe,"A type of bread made using flour that is partly or entirely milled from whole or almost-whole wheat grains. It is one kind of brown bread. Some varieties of whole-wheat bread are traditionally coated with whole or cracked grains of wheat, though this is mostly decorative compared to the nutritional value of the loaf itself.","['bread', 'honey', 'salt', 'wheat_flour']",4,True,worldcuisines
white_bread,White bread,Global,bread,"[""Global""]",Global,"Breads made from wheat flour from which the bran and the germ layers have been removed from the whole wheatberry as part of the flour grinding or milling process, producing a light-colored flour.","['egg', 'milk', 'salt', 'sugar', 'wheat_flour']",5,True,worldcuisines
vienna_bread,Vienna bread,Austrian,bread,"[""Austria""]",Western Europe,"Bread that used high milling of Hungarian grain, and cereal press-yeast for leavening.",['bread'],1,False,worldcuisines
vnoka,Vánočka,Czech,bread,"[""Czech Republic"", ""Slovakia""]",Eastern Europe,"It is rich in eggs and butter, making it similar to brioche. Lemon rind and rum add colour and flavour; the dough can also contain raisins and almonds and is plaited.","['butter', 'egg', 'lemon', 'wheat_flour']",4,False,worldcuisines
tunnbrd,Tunnbröd,Swedish,bread,"[""Sweden""]",Northern Europe,"A flatbread that may be soft or crisp, and comes in many variants depending on choice of grain, leavening agent (or lack thereof) and rolling pin. The dough is made from any combination of wheat, barley, oat and rye; the leavening agent can be both yeast and ammonium carbonate.","['oats', 'pita', 'wheat_flour']",3,False,worldcuisines
tsoureki,Tsoureki,Armenian,bread,"[""Armenia"", ""Greece"", ""Albania"", ""Bosnia and Herzegovina"", ""Bulgaria"", ""Croatia"", ""Montenegro"", ""North Macedonia"", ""Romania"", ""Serbia"", ""Slovenia""]",Western Asia,"A sweet holiday bread made with flour, milk, butter, eggs, and sugar and commonly seasoned with orange zest, mastic resin, or mahlab.","['bread', 'butter', 'egg', 'milk', 'sugar', 'wheat_flour']",6,False,worldcuisines
tonis_puri,Tonis puri,Georgian,bread,"[""Georgia""]",Western Asia,"A chewy yet pillowy-soft made from flour, water, yeast, and salt. The bread is usually filled with feta and fresh herbs like cilantro, basil, or tarragon.","['basil', 'bread', 'coriander', 'salt', 'wheat_flour']",5,False,worldcuisines
tiger_bread,Tiger bread,Dutch,bread,"[""Netherlands""]",Western Europe,"The bread is generally made with a pattern baked onto the top made by painting rice paste onto the surface prior to baking.The rice paste that imparts the bread's characteristic flavour dries and cracks during the baking process. The bread itself has a crusty exterior, but is soft inside. Typically, it is made as a white bread bloomer loaf or bread roll, but the technique can be applied to any shape of bread.","['bread', 'rice']",2,False,worldcuisines
