dish_id,name,primary_cuisine,E_composite,E_carbon,E_water,E_energy,E_land,log_E,cook_method,n_ingredients,total_grams,source,H_mean,H_bert
stuffed_squash,Stuffed squash,Ottoman,0.5225172350256471,10.388,2943.3,0.8,49.8065,-0.6490973099921687,bake,9.0,732.0,worldcuisines_llm,,
krautshuptchen,Krautshäuptchen,German,0.6188089244681519,10.8896,2929.2,1.2,51.933,-0.47995873816978507,braise,11.0,872.0,worldcuisines_llm,,
mirchi_bada,Mirchi Bada,Indian,0.2507354033035542,0.7538,307.3,1.0,0.523,-1.3833570659838201,deep_fry,7.0,221.0,worldcuisines_llm,,
mcver,Mücver,Turkish,0.16977258663525052,1.4746,612.9,0.5,3.52,-1.7732954631606221,fry,7.0,417.0,worldcuisines_llm,,
nacatamal,Nacatamal,Nicaraguan,0.17466523827226463,1.8505,1333.7,0.3,3.456,-1.7448840611931893,steam,9.0,577.0,worldcuisines_llm,,
papa_rellena,Papa rellena,Latin American,0.5578081495056533,10.0199,2891.5,1.0,50.071,-0.5837401938100439,deep_fry,8.0,576.0,worldcuisines_llm,,
szczecin_pasztecik,Szczecin pasztecik,Polish,0.4343569500232176,6.2411,1867.3,1.0,28.361,-0.8338886174298518,deep_fry,9.0,417.0,worldcuisines_llm,,
pltanos_rellenos,Plátanos rellenos,Latin American,0.44156194786760006,6.8716,1814.5,1.0,33.281,-0.8174369565100735,deep_fry,8.0,413.0,worldcuisines_llm,,
pocket_sandwich,Pocket sandwich,Global,0.17594007401823986,1.3581,747.9,0.5,1.968,-1.737611830456095,no_cook,8.0,328.0,worldcuisines_llm,,
porchetta,Porchetta,Italian,0.3418614882704403,2.6605,2048.0,0.8,5.6375,-1.0733496290134232,roast,6.0,353.0,worldcuisines_llm,,
tortang_talong,Tortang talong,Filipino,0.15649242842448172,1.0751,500.8,0.5,0.924,-1.85474765084655,fry,8.0,428.0,worldcuisines_llm,,
rissole,Rissole,French,0.43788168266856226,10.0846,2726.5,0.5,51.422,-0.8258065359913062,fry,9.0,313.0,worldcuisines_llm,,
roulade,Roulade,French,0.5043168337281481,10.4416,2624.6,0.8,53.065,-0.6845505700715848,roast,8.0,263.0,worldcuisines_llm,,
sajji,Sajji,Persian,0.5467447077015324,8.764,3793.9,0.8,112.341,-0.6037732990303468,roast,7.0,595.0,worldcuisines_llm,,
beef_bun,Beef bun,Cantonese,0.28235696068785815,6.4559,1867.7,0.3,33.2105,-1.2645831904742009,steam,6.0,318.0,worldcuisines_llm,,
buttered_pineapple_bun,Buttered pineapple bun,Cantonese,0.24213599086630003,1.509,698.6,0.8,2.9065,-1.418255764929313,bake,6.0,325.0,worldcuisines_llm,,
cocktail_bun,Cocktail bun,Cantonese,0.2384583395555303,1.317,689.9,0.8,2.1745,-1.433560660827546,bake,6.0,325.0,worldcuisines_llm,,
peanut_butter_bun,Peanut butter bun,Cantonese,0.23149314205348467,1.1836,610.2,0.8,1.886,-1.4632050298536758,bake,6.0,297.0,worldcuisines_llm,,
banana_boat,Banana boat,Global,0.22967410342301986,1.0675,611.7,0.8,2.292,-1.4710939165090746,bake,2.0,150.0,worldcuisines_llm,,
cream_bun,Cream bun,Global,0.22909846001947268,1.2925,540.3,0.8,2.3665,-1.4736034114157606,bake,7.0,237.0,worldcuisines_llm,,
jelly_doughnut,Jelly doughnut,German,0.29265005982148057,1.6116,771.8,1.0,2.672,-1.228777718831873,deep_fry,7.0,337.0,worldcuisines_llm,,
pampushka,Pampushka,Ukrainian,0.29897252047880457,1.77,833.9,1.0,3.167,-1.2074036145681133,deep_fry,6.0,405.0,worldcuisines_llm,,
stuffed_racuchy,Stuffed racuchy,Polish,0.16767423495082978,1.2705,633.9,0.5,2.363,-1.7857322596974876,fry,6.0,385.0,worldcuisines_llm,,
rellenitos_de_pltano,Rellenitos de plátano,Guatemalan,0.2127347374805624,1.375,1357.8,0.5,3.8635,-1.547709253323833,fry,5.0,355.0,worldcuisines_llm,,
biyet,Şöbiyet,Turkish,0.2128928481000576,0.8946,378.9,0.8,1.3525,-1.5469663004132395,bake,6.0,107.0,worldcuisines_llm,,
swiss_roll,Swiss roll,Austrian,0.2689753865950346,2.1225,978.4,0.8,4.14,-1.3131354032133575,bake,6.0,322.0,worldcuisines_llm,,
turon,Turon,Filipino,0.2459617901051052,0.7435,230.4,1.0,0.505,-1.4025790798899116,deep_fry,4.0,165.0,worldcuisines_llm,,
unnakai,Unnakai,Indian,0.15727779322987087,0.648,631.2,0.5,0.619,-1.849741653519259,fry,4.0,300.0,worldcuisines_llm,,
egg_in_the_basket,Egg in the basket,Global,0.1376898685719673,0.662,300.2,0.5,0.865,-1.9827514520475746,fry,3.0,110.0,worldcuisines_llm,,
lobster_thermidor,Lobster Thermidor,French,0.2393203463055189,1.9601,527.7,0.8,5.684,-1.4299522634217452,bake,9.0,233.0,worldcuisines_llm,,
stuffed_mussels,Stuffed mussels,Ottoman,0.11502509572242821,0.695,654.9,0.3,0.7305,-2.1626049507529204,steam,7.0,177.0,worldcuisines_llm,,
stuffed_squid,Stuffed squid,Mediterranean,0.25287829250184407,2.0899,718.5,0.8,0.7315,-1.3748469633047677,bake,9.0,465.0,worldcuisines_llm,,
chorley_cake,Chorley cake,British,0.22400996164484133,1.1731,488.1,0.8,2.3915,-1.4960647564871747,bake,4.0,167.0,worldcuisines_llm,,
cuban_pastry,Cuban pastry,Caribbean,0.2820487881929232,2.7505,1024.3,0.8,8.276,-1.2656752152318194,bake,7.0,340.0,worldcuisines_llm,,
hot_pockets,Hot Pockets,American,0.3319757189265196,4.7726,1302.9,0.8,21.343,-1.102693448503694,bake,7.0,233.0,worldcuisines_llm,,
pigs_in_blankets,Pigs in blankets,British,0.24841968798291872,1.5161,801.6,0.8,2.607,-1.392635672873163,bake,6.0,168.0,worldcuisines_llm,,
runza,Runza,American,0.4002825752609354,6.8081,1884.8,0.8,33.687,-0.9155845431317932,bake,7.0,358.0,worldcuisines_llm,,
sausage_bread,Sausage bread,American,0.31916790042576837,3.3494,1479.8,0.8,9.564,-1.1420379810391519,bake,9.0,515.0,worldcuisines_llm,,
oldra,Šoldra,Central European,0.27644203492083497,1.821,1185.9,0.8,3.09,-1.2857541186196535,bake,4.0,355.0,worldcuisines_llm,,
stromboli,Stromboli,American,0.2570059294473915,2.0285,804.3,0.8,5.548,-1.3586561225733333,bake,8.0,300.0,worldcuisines_llm,,
cabbage_roll,Cabbage roll,Global,0.5948520721246778,10.348,2677.8,1.2,49.382,-0.5194425226250071,braise,8.0,617.0,worldcuisines_llm,,
holishkes,Holishkes,Jewish,0.5852510182937608,10.2116,2554.9,1.2,49.283,-0.5357144326830948,braise,7.0,603.0,worldcuisines_llm,,
cheese_roll,Cheese roll,New Zealand,0.1628159467157515,1.04,244.9,0.6,2.954,-1.815134877411303,grill,3.0,75.0,worldcuisines_llm,,
chicken_fillet_roll,Chicken fillet roll,Irish,0.18970389789237993,1.586,915.2,0.5,2.542,-1.6622908545855324,fry,6.0,370.0,worldcuisines_llm,,
devils_on_horseback,Devils on horseback,British,0.2283743630304099,1.2328,544.6,0.8,2.6815,-1.4767690534267288,bake,5.0,87.0,worldcuisines_llm,,
galettesaucisse,Galette-saucisse,French,0.21506988121753998,1.7641,918.8,0.6,3.258,-1.5367922747461398,grill,6.0,312.0,worldcuisines_llm,,
kati_roll,Kati roll,Indian,0.20347911171598568,1.4943,799.3,0.6,2.219,-1.5921919244981508,grill,12.0,328.0,worldcuisines_llm,,
pepperoni_roll,Pepperoni roll,American,0.2127563203243921,0.7064,428.3,0.8,0.8135,-1.5476078042171957,bake,4.0,168.0,worldcuisines_llm,,
prawn_roll,Prawn roll,Australian,0.18084847044121144,1.9385,670.5,0.5,0.814,-1.7100957782299069,no_cook,6.0,295.0,worldcuisines_llm,,
gi_cun,Gỏi cuốn,Vietnamese,0.17048210674525147,1.4045,644.0,0.5,1.3105,-1.76912493354141,no_cook,6.0,205.0,worldcuisines_llm,,
popiah,Popiah,Chinese,0.15294361563986375,1.124,428.1,0.5,0.4925,-1.8776859507414605,no_cook,9.0,215.0,worldcuisines_llm,,
ballotine,Ballotine,French,0.31742557299273305,2.758,1613.1,0.8,5.012,-1.1475119038999817,roast,7.0,387.0,worldcuisines_llm,,
boliche,Boliche,Cuban,0.9226628522574069,19.76,5568.3,1.2,100.2775,-0.08049138503531421,braise,10.0,842.0,worldcuisines_llm,,
cachopo,Cachopo,Spanish,0.7628992310256119,20.409,5319.8,0.5,105.474,-0.27062932584869515,fry,7.0,700.0,worldcuisines_llm,,
stuffed_ham,Stuffed ham,American,0.32996915293487444,2.628,1858.3,0.8,5.272,-1.1087561048456864,bake,6.0,467.0,worldcuisines_llm,,
jucy_lucy,Jucy Lucy,American,0.581105763073861,14.2126,3613.9,0.6,72.491,-0.5428225024251119,grill,10.0,453.0,worldcuisines_llm,,
sapu_mhicha,Sapu Mhicha,Nepalese,0.6656892797699353,12.6878,3218.4,1.2,65.4505,-0.40693226420060047,braise,10.0,296.0,worldcuisines_llm,,
stuffed_intestines,Stuffed intestines,Middle Eastern,0.500545410364431,5.438,2451.0,1.2,57.431,-0.6920569543437161,braise,8.0,457.0,worldcuisines_llm,,
tripoux,Tripoux,French,0.6629902795079836,12.772,3150.2,1.2,65.338,-0.4109949502793439,braise,8.0,397.0,worldcuisines_llm,,
turducken,Turducken,American,0.47511582707113664,6.6885,3167.5,0.8,9.624,-0.7441966582076621,roast,8.0,760.0,worldcuisines_llm,,
makdous,Makdous,Levantine,0.1706534502959235,0.6571,852.1,0.5,0.978,-1.7681203852816685,ferment,7.0,205.0,worldcuisines_llm,,
sheikh_almahshi,Sheikh al-mahshi,Syrian,0.4256772289033543,3.778,1656.4,1.2,38.895,-0.8540738985269151,braise,8.0,497.0,worldcuisines_llm,,
stuffed_eggplant,Stuffed eggplant,Mediterranean,0.35260166766851153,4.124,1825.5,0.8,45.1645,-1.0424162793967908,bake,9.0,642.0,worldcuisines_llm,,
stuffed_cucumber,Stuffed cucumber,Global,0.3995529272957749,6.8056,1873.3,0.8,33.076,-0.9174090387067746,bake,9.0,453.0,worldcuisines_llm,,
stuffed_tomatoes,Stuffed tomatoes,Mediterranean,0.24130947718104276,1.7781,610.9,0.8,2.7085,-1.4216750316104254,bake,9.0,383.0,worldcuisines_llm,,
stuffed_mushrooms,Stuffed mushrooms,Global,0.2316196743570331,1.8741,422.7,0.8,5.091,-1.4626585871631985,bake,8.0,328.0,worldcuisines_llm,,
stuffed_peppers,Stuffed peppers,Global,0.5312618811314386,11.138,2883.4,0.8,53.732,-0.6325001945108839,bake,8.0,467.0,worldcuisines_llm,,
arctic_roll,Arctic roll,British,0.22936389829107542,1.3345,533.2,0.8,2.204,-1.472445461165536,bake,6.0,202.0,worldcuisines_llm,,
black_sesame_roll,Black sesame roll,Cantonese,0.1813414916746436,0.813,987.8,0.5,1.392,-1.7073733309535482,no_cook,4.0,170.0,worldcuisines_llm,,
breakfast_roll,Breakfast roll,Irish,0.19245655495173997,1.587,960.9,0.5,2.716,-1.647884839288184,fry,7.0,295.0,worldcuisines_llm,,
california_roll,California roll,American,0.18022222566330526,1.742,714.0,0.5,0.546,-1.7135646025494427,no_cook,6.0,330.0,worldcuisines_llm,,
chiko_roll,Chiko Roll,Australian,0.3417278890182886,3.7259,1010.9,1.0,16.7965,-1.0737405047592767,deep_fry,9.0,278.0,worldcuisines_llm,,
chimichanga,Chimichanga,Mexican,0.3743940570066959,3.3555,1658.2,1.0,7.919,-0.982446407884235,deep_fry,8.0,515.0,worldcuisines_llm,,
seattle_roll,Seattle roll,American,0.19806497368794393,2.352,844.5,0.5,1.743,-1.6191601521779067,no_cook,8.0,380.0,worldcuisines_llm,,
rulleplse,Rullepølse,Danish,0.23587759911770254,2.3935,1835.8,0.4,5.249,-1.4444422563071684,boil,4.0,368.0,worldcuisines_llm,,
tootsie_roll,Tootsie Roll,American,0.13972124057295407,0.6865,327.4,0.5,1.0495,-1.9681059800895508,no_cook,5.0,110.0,worldcuisines_llm,,
salted_nut_roll,Salted Nut Roll,American,0.1681853284559519,1.0911,691.7,0.5,2.519,-1.7826887620256975,no_cook,5.0,112.0,worldcuisines_llm,,
pork_roll,Pork roll,American,0.21225467116289468,1.7289,1252.6,0.5,3.596,-1.5499684461982453,fry,4.0,215.0,worldcuisines_llm,,
pancetta,Pancetta,Italian,0.20927547445257103,1.693,1212.7,0.5,3.486,-1.5641038353136507,cure,3.0,212.0,worldcuisines_llm,,
nut_roll,Nut roll,Central European,0.33148143820707626,2.1985,2001.5,0.8,4.221,-1.1041834642660586,bake,8.0,555.0,worldcuisines_llm,,
makizushi,Makizushi,Japanese,0.1287125781117953,1.4645,672.2,0.3,0.601,-2.050173437129138,steam,10.0,343.0,worldcuisines_llm,,
minnesota_sushi,Minnesota sushi,American,0.17938342800260174,1.703,710.7,0.5,4.92,-1.7182297081916718,no_cook,3.0,200.0,worldcuisines_llm,,
fruit_rollups,Fruit Roll-Ups,American,0.1215178220374416,0.3885,105.2,0.5,0.181,-2.107694343522764,no_cook,3.0,75.0,worldcuisines_llm,,
fruit_by_the_foot,Fruit by the Foot,American,0.12050745328105299,0.3824,90.0,0.5,0.1092,-2.116043675009446,no_cook,4.0,48.0,worldcuisines_llm,,
farsu_magru,Farsu magru,Italian,0.6927301939397066,12.5124,3718.2,1.2,58.4435,-0.36711468613537734,braise,12.0,560.0,worldcuisines_llm,,
negimaki,Negimaki,Japanese,0.4330529285358287,9.424,2456.1,0.6,49.0865,-0.8368953216466569,grill,7.0,245.0,worldcuisines_llm,,
blanquette_de_veau,Blanquette de veau,French,0.7083896255036297,13.703,3652.8,1.2,67.98,-0.34476101815016397,braise,11.0,602.0,worldcuisines_llm,,
bockwurst,Bockwurst,German,0.4393655618769479,2.1821,1209.8,1.5,3.493,-0.8224234974400759,smoke,4.0,237.0,worldcuisines_llm,,
calfs_liver_and_bacon,Calf's liver and bacon,American,0.3372638151500554,6.8661,1929.8,0.5,34.2285,-1.0868898206115427,saute,8.0,246.5,worldcuisines_llm,,
carpaccio,Carpaccio,Italian,0.291147370865212,5.5936,1509.0,0.5,28.268,-1.2339257109125024,no_cook,6.0,128.0,worldcuisines_llm,,
hortobgyi_palacsinta,Hortobágyi palacsinta,Hungarian,0.4501530895973571,10.347,2859.4,0.5,51.06,-0.7981675549671282,fry,6.0,600.0,worldcuisines_llm,,
jellied_veal,Jellied veal,Swedish,0.5227200651359575,12.967,3723.1,0.4,67.021,-0.6487092065197324,boil,6.0,372.0,worldcuisines_llm,,
pariser_schnitzel,Pariser schnitzel,French,0.4234359407066377,9.6976,2591.5,0.5,50.054,-0.859353037944826,fry,5.0,232.0,worldcuisines_llm,,
parmigiana,Parmigiana,Italian,0.3498140001879177,4.7079,1618.6,0.8,14.745,-1.0503536937911244,bake,8.0,788.0,worldcuisines_llm,,
paupiette,Paupiette,French,0.5352265588438908,8.3001,2244.3,1.2,40.4605,-0.6250651472515776,braise,10.0,263.0,worldcuisines_llm,,
piccata,Piccata,Italian,0.19417623319502333,1.6326,977.1,0.5,3.015,-1.6389891137501618,saute,8.0,238.0,worldcuisines_llm,,
ragout_fin,Ragout fin,German,0.48860857927341894,6.7105,1902.2,1.2,28.508,-0.7161935614231335,braise,8.0,390.0,worldcuisines_llm,,
saltimbocca,Saltimbocca,Italian,0.4282037682962662,9.5546,2710.4,0.5,49.8469,-0.8481561025470469,saute,5.0,199.0,worldcuisines_llm,,
scaloppine,Scaloppine,Italian,0.18300727585943688,1.4256,847.4,0.5,2.649,-1.698229368136339,saute,8.0,208.0,worldcuisines_llm,,
wallenbergare,Wallenbergare,Swedish,0.4439259705072261,10.17,2804.0,0.5,51.469,-0.8120974635432526,fry,6.0,490.0,worldcuisines_llm,,
wiener_schnitzel,Wiener schnitzel,Austrian,0.15227011822370043,0.9381,467.9,0.5,1.758,-1.882099241721441,fry,7.0,183.0,worldcuisines_llm,,
zrcher_geschnetzeltes,Zürcher Geschnetzeltes,Swiss,0.5433402106089189,13.4209,3571.7,0.5,68.588,-0.6100196163671175,saute,7.0,505.0,worldcuisines_llm,,
waterzooi,Waterzooi,Belgian,0.39949989090922106,3.1516,1391.2,1.2,5.934,-0.9175417868441277,braise,9.0,667.0,worldcuisines_llm,,
trl,Türlü,Turkish,0.6040214498240569,10.358,2828.2,1.2,49.875,-0.5041455687241555,braise,10.0,867.0,worldcuisines_llm,,
potaufeu,Pot-au-feu,French,0.3856342011425255,9.364,2422.9,0.4,49.098,-0.9528660242699569,boil,8.0,517.0,worldcuisines_llm,,
andrajos,Andrajos,Spanish,0.3796545362647607,2.686,1187.6,1.2,2.716,-0.9684935548501956,braise,9.0,655.0,worldcuisines_llm,,
asam_pedas,Asam pedas,Southeast Asian,0.3292040068254573,2.0745,512.9,1.2,1.136,-1.1110776388515395,braise,9.0,480.0,worldcuisines_llm,,
balbacua,Balbacua,Filipino,0.6679803497655143,12.7565,3237.8,1.2,65.426,-0.4034965223968567,braise,9.0,482.0,worldcuisines_llm,,
bamia,Bamia,Arab,0.441802253002527,4.5876,1703.4,1.2,55.799,-0.8168928884108275,braise,9.0,388.0,worldcuisines_llm,,
bicol_express,Bicol express,Filipino,0.4102241033807003,2.636,1711.9,1.2,3.1975,-0.8910516750001954,braise,8.0,510.0,worldcuisines_llm,,
flaki,Flaki,Polish,0.571925642621507,9.7245,2466.1,1.2,49.174,-0.5587462914694215,braise,9.0,330.0,worldcuisines_llm,,
fzelk,Főzelék,Hungarian,0.1051883324275447,0.433,191.4,0.4,0.428,-2.2520028933127434,boil,7.0,342.0,worldcuisines_llm,,
fricot,Fricot,Canadian,0.3445051584743873,1.8584,827.8,1.2,2.521,-1.0656462148396961,braise,9.0,579.0,worldcuisines_llm,,
gaisburger_marsch,Gaisburger Marsch,German,0.6908547977105254,13.111,3522.5,1.2,66.097,-0.3698256108549145,braise,9.0,637.0,worldcuisines_llm,,
galinhada,Galinhada,Brazilian,0.3730487437334922,2.3505,1169.4,1.2,2.5965,-0.9860461876255923,braise,8.0,407.0,worldcuisines_llm,,
garbure,Garbure,French,0.3256973267243441,1.9315,493.6,1.2,4.804,-1.1217867745188832,braise,7.0,550.0,worldcuisines_llm,,
gheimeh,Gheimeh,Iranian,0.566404280658176,6.7394,3193.6,1.2,75.637,-0.5684471789719768,braise,11.0,937.0,worldcuisines_llm,,
goat_water,Goat water,Caribbean,0.28747072580249283,0.7525,178.9,1.2,0.331,-1.2466342472247527,braise,7.0,147.0,worldcuisines_llm,,
goulash,Goulash,Hungarian,0.47398028425263244,6.7239,1654.2,1.2,32.864,-0.7465895525558608,braise,9.0,322.0,worldcuisines_llm,,
guatita,Guatita,Ecuadorian,0.6748196691005512,12.9904,3287.8,1.2,65.631,-0.3933097806904381,braise,9.0,608.0,worldcuisines_llm,,
guyanese_pepperpot,Guyanese pepperpot,Guyanese,0.6769290507378499,12.7935,3377.1,1.2,65.466,-0.39018881106267367,braise,4.0,360.0,worldcuisines_llm,,
hache,Hachée,Dutch,0.6779605338404581,13.007,3335.7,1.2,66.309,-0.38866620241083094,braise,9.0,582.0,worldcuisines_llm,,
hamin,Hamin,Spanish,0.6121952213736349,10.125,3028.7,1.2,49.8375,-0.49070405816343415,braise,8.0,535.0,worldcuisines_llm,,
hasenpfeffer,Hasenpfeffer,Dutch,0.3259756008381885,1.5595,600.4,1.2,1.945,-1.120932744471022,braise,7.0,340.0,worldcuisines_llm,,
hot_pot,Hot pot,Chinese,0.4070965044412242,8.8005,2936.1,0.4,34.771,-0.8987050099968669,boil,10.0,610.0,worldcuisines_llm,,
irish_stew,Irish stew,Irish,0.4876023892534686,5.559,2201.6,1.2,74.173,-0.7182549813594035,braise,7.0,587.0,worldcuisines_llm,,
hochepot,Hochepot,French,0.8690137317246115,17.159,5386.5,1.2,122.683,-0.14039635208714782,braise,10.0,937.0,worldcuisines_llm,,
patlcanl_kebap,Patlıcanlı kebap,Turkish,0.47315899604040546,9.808,3020.5,0.6,69.2545,-0.7483238031252528,grill,9.0,532.0,worldcuisines_llm,,
jota,Jota,Istrian,0.40205095924108997,2.1815,1700.2,1.2,3.968,-0.9111764341157103,braise,7.0,690.0,worldcuisines_llm,,
kadhi,Kadhi,Indian,0.3251773574871068,1.3824,635.7,1.2,2.5145,-1.1233845301559242,braise,10.0,305.0,worldcuisines_llm,,
kaldereta,Kaldereta,Filipino,0.30126323151142,1.008,339.1,1.2,0.6515,-1.1997708731122065,braise,8.0,342.0,worldcuisines_llm,,
kalops,Kalops,Swedish,0.523156497091163,8.0809,2102.9,1.2,39.7092,-0.6478746300576536,braise,8.0,300.0,worldcuisines_llm,,
kapuska,Kapuska,Turkish,0.7242442042186918,13.699,3918.7,1.2,66.535,-0.3226266448242182,braise,8.0,887.0,worldcuisines_llm,,
karelian_hot_pot,Karelian hot pot,Karelian,0.4706943164057072,6.055,1783.0,1.2,27.619,-0.7535464054180554,braise,7.0,367.0,worldcuisines_llm,,
khoresh_karafs,Khoresh karafs,Iranian,0.5821750189439566,10.0165,2557.1,1.2,49.3385,-0.5409841566228689,braise,9.0,613.0,worldcuisines_llm,,
kig_ha_farz,Kig ha farz,British,0.4634827713485665,6.0399,1666.7,1.2,27.6872,-0.7689860654360816,braise,10.0,350.0,worldcuisines_llm,,
kuru_fasulye,Kuru fasulye,Turkish,0.3147814143569922,1.123,533.3,1.2,0.991,-1.1558768037084988,braise,6.0,297.0,worldcuisines_llm,,
kuurdak,Kuurdak,Kazakh,0.771815522145994,15.194,4302.7,1.2,102.627,-0.25900971846386306,braise,8.0,587.0,worldcuisines_llm,,
lancashire_hotpot,Lancashire hotpot,British,0.40760898002020296,5.631,2330.4,0.8,75.055,-0.897446946423354,bake,7.0,657.0,worldcuisines_llm,,
lskisoosi,Läskisoosi,Finnish,0.39331071770388676,2.474,1473.9,1.2,4.621,-0.9331553492065728,braise,9.0,595.0,worldcuisines_llm,,
lecs,Lecsó,Hungarian,0.14183562131955502,1.1545,234.2,0.5,0.52,-1.953086488254203,saute,5.0,525.0,worldcuisines_llm,,
lobster_stew,Lobster stew,Spanish,0.11783437708511374,0.6144,352.8,0.4,0.6625,-2.13847522448767,boil,6.0,258.0,worldcuisines_llm,,
locro,Locro,Andean,0.1808669994862586,2.1665,608.2,0.5,7.481,-1.7099933272892982,stew,7.0,397.0,worldcuisines_llm,,
maconochie,Maconochie,Scottish,0.30914174877339784,6.3421,1604.0,0.5,32.732,-1.173955373376126,stew,7.0,313.0,worldcuisines_llm,,
mechado,Mechado,Filipino,0.6698853690182647,12.8385,3247.1,1.2,65.48,-0.4006486722523785,braise,8.0,462.0,worldcuisines_llm,,
lobio,Lobio,Georgian,0.15472195950592646,0.553,614.6,0.5,0.456,-1.8661255825051897,stew,7.0,330.0,worldcuisines_llm,,
mocot,Mocotó,Brazilian,0.6824563634831692,12.972,3420.4,1.2,65.8505,-0.38205669025543065,braise,10.0,642.0,worldcuisines_llm,,
moqueca,Moqueca,Brazilian,0.3682968287904123,2.926,932.0,1.2,0.7875,-0.9988660659661988,braise,8.0,450.0,worldcuisines_llm,,
tuna_pot,Tuna pot,Basque,0.3442202126994152,2.234,719.9,1.2,0.912,-1.0664736732234192,braise,8.0,715.0,worldcuisines_llm,,
tombet,Tombet,Spanish,0.32220158236863417,1.3285,600.8,1.2,1.16,-1.132577897113414,braise,6.0,590.0,worldcuisines_llm,,
tocan,Tocană,Romanian,0.3912251254621037,2.558,1416.0,1.2,4.028,-0.9384721162425479,braise,8.0,647.0,worldcuisines_llm,,
tharid,Tharid,Arab,0.448027637287116,4.4535,1844.2,1.2,55.967,-0.802900358096898,braise,7.0,432.0,worldcuisines_llm,,
tatws_pum_munud,Tatws Pum Munud,British,0.3355689867417852,1.584,753.9,1.2,2.018,-1.0919277200365591,braise,7.0,637.0,worldcuisines_llm,,
sulu_kfte,Sulu köfte,Turkish,0.5946146722419513,10.134,2732.6,1.2,49.5965,-0.5198416929036267,braise,8.0,372.0,worldcuisines_llm,,
skirts_and_kidneys,Skirts and kidneys,Irish,0.42775693952738275,2.934,1922.9,1.2,5.476,-0.8492001430161644,braise,7.0,707.0,worldcuisines_llm,,
semur,Semur,Indonesian,0.6798935443783473,12.8875,3400.8,1.2,65.6125,-0.38581904545237183,braise,10.0,406.0,worldcuisines_llm,,
sekba,Sekba,Indonesian,0.38459894734883227,2.23,1395.4,1.2,3.6485,-0.9555541828337195,braise,7.0,350.0,worldcuisines_llm,,
seco,Seco,Peruvian,0.6983890567326466,13.397,3569.8,1.2,65.8235,-0.3589789436335625,braise,8.0,565.0,worldcuisines_llm,,
scouse,Scouse,British,0.5705214201150358,9.764,2431.8,1.2,49.178,-0.5612045641709379,braise,6.0,537.0,worldcuisines_llm,,
sambar,Sambar,Indian,0.13909888213392943,0.5385,728.8,0.4,1.0845,-1.9725702165053811,boil,10.0,330.0,worldcuisines_llm,,
saltah,Saltah,Yemeni,0.41137009345374986,3.7625,1421.7,1.2,44.665,-0.8882619989760284,braise,9.0,317.0,worldcuisines_llm,,
saksang,Saksang,Indonesian,0.40874537546065026,2.4095,1749.4,1.2,3.995,-0.8946628706924125,braise,10.0,450.0,worldcuisines_llm,,
rogan_josh,Rogan josh,Kashmiri,0.500829194611446,5.8857,2332.8,1.2,74.8955,-0.691490164946018,braise,10.0,463.0,worldcuisines_llm,,
rssypottu,Rössypottu,Finnish,0.3529498597349045,1.789,987.9,1.2,2.816,-1.0414292725485703,braise,5.0,407.0,worldcuisines_llm,,
ragout,Ragout,French,0.6823805196737447,13.266,3338.4,1.2,66.3,-0.38216782999738597,braise,10.0,642.0,worldcuisines_llm,,
puchero,Puchero,French,0.6450691431861432,10.926,3357.8,1.2,51.816,-0.43839776919353224,braise,9.0,835.0,worldcuisines_llm,,
navarin,Navarin,French,0.5021040124904865,5.988,2326.0,1.2,75.049,-0.6889479845563868,braise,9.0,667.0,worldcuisines_llm,,
